,date,level_1,high,low,ret
0,2003-10-10,0,0.01652368931738431,0.01580796732415462,0.000715721993229692
1,2003-10-13,0,0.006954328402766621,0.0067291345411738205,0.00022519386159280085
2,2003-10-14,0,-0.012537797456886688,-0.00588659241552018,-0.006651205041366508
3,2003-10-15,0,0.00822625184295149,-0.00640852287801922,0.01463477472097071
4,2003-10-16,0,-0.01059963237065365,-0.008051597488623111,-0.0025480348820305383
5,2003-10-17,0,0.01157805257412973,0.00570986792261195,0.00586818465151778
6,2003-10-20,0,0.004477491900421911,0.01116265183093655,-0.006685159930514639
7,2003-10-21,0,-0.01225636540827525,-0.02646049998920056,0.01420413458092531
8,2003-10-22,0,0.0009470451786326705,-0.0009514553580575007,0.001898500536690171
9,2003-10-23,0,0.00331062244635742,-0.0030321575021462696,0.006342779948503689
10,2003-10-24,0,0.018817868014016283,0.008958100648309519,0.009859767365706764
11,2003-10-27,0,0.025017896019148937,0.03226027034967997,-0.007242374330531036
12,2003-10-28,0,0.012105722335553789,0.009923254723531769,0.0021824676120220203
13,2003-10-29,0,-0.00717546155964742,-0.0024855842723663403,-0.004689877287281079
14,2003-10-30,0,-0.008952603291905527,-0.009459516300593331,0.0005069130086878034
15,2003-10-31,0,0.02100146578006046,0.03477231212488737,-0.01377084634482691
16,2003-11-03,0,0.0026705966071613996,-0.0036358889554841704,0.00630648556264557
17,2003-11-04,0,-0.026709289286090638,0.00943002889168015,-0.03613931817777079
18,2003-11-05,0,0.00617100530499141,0.01015596187888589,-0.003984956573894479
19,2003-11-06,0,0.0103100798385324,0.0035971128735091595,0.00671296696502324
20,2003-11-07,0,-0.00860284280005345,-0.032380413004362146,0.023777570204308696
21,2003-11-10,0,-0.01018996190504502,-0.0048856056578202,-0.005304356247224821
22,2003-11-11,0,0.028271831356617722,0.020639353115972904,0.007632478240644818
23,2003-11-12,0,0.005292460726659341,-0.00048133103016516024,0.005773791756824501
24,2003-11-13,0,-0.021047070947079322,-0.01015713873220229,-0.010889932214877033
25,2003-11-14,0,-0.006178107660286531,-0.004703665591973239,-0.001474442068313292
26,2003-11-17,0,-0.012518062837086799,-0.00964390224924426,-0.002874160587842539
27,2003-11-18,0,0.022057727191518522,0.00667023716510458,0.015387490026413942
28,2003-11-19,0,-0.0030855149071497695,-0.00681627515399801,0.0037307602468482403
29,2003-11-20,0,0.0013047267783843595,-0.0026783820324431493,0.003983108810827508
30,2003-11-21,0,0.032582685528531705,0.01963274198895994,0.012949943539571764
31,2003-11-24,0,0.007076368002773399,0.004676575445449611,0.0023997925573237882
32,2003-11-25,0,0.009347363273389279,-0.00098976228325828,0.010337125556647559
33,2003-11-26,0,0.00614775145548694,0.012214390115537361,-0.0060666386600504215
34,2003-11-28,0,0.01415551882569147,0.01600783712946477,-0.0018523183037732985
35,2003-12-01,0,-0.01075013231964074,-0.00286042069416101,-0.00788971162547973
36,2003-12-02,0,-0.00439320591201435,-0.0149026884902378,0.01050948257822345
37,2003-12-03,0,0.00911912019933562,0.00010497548991157029,0.00901414470942405
38,2003-12-04,0,-0.012703670899038733,-0.014011952787311368,0.0013082818882726357
39,2003-12-05,0,-0.0006100030978138197,0.03998488862564334,-0.040594891723457156
40,2003-12-08,0,-0.032188471071985546,-0.01861821894649109,-0.013570252125494457
41,2003-12-09,0,0.0006876342538061804,-0.01422509301204233,0.01491272726584851
42,2003-12-10,0,0.02334424887971247,0.012982036308583361,0.01036221257112911
43,2003-12-11,0,0.007536837715837718,0.01566784149792742,-0.008131003782089702
44,2003-12-12,0,-0.01391631727657723,-0.00903053201737119,-0.0048857852592060404
45,2003-12-15,0,-0.007080706734717339,0.0013842213837340091,-0.008464928118451348
46,2003-12-16,0,0.013656839264598309,0.010787808996689869,0.00286903026790844
47,2003-12-17,0,0.026206853460128455,0.025718295373697277,0.0004885580864311782
48,2003-12-18,0,-0.00858525262741993,0.02104470392078523,-0.02962995654820516
49,2003-12-19,0,0.00432709315964225,0.03143541763915892,-0.027108324479516673
50,2003-12-22,0,0.0078013993474695,-0.01359809347066456,0.02139949281813406
51,2003-12-23,0,0.004171492227653119,0.0015079001491478802,0.002663592078505239
52,2003-12-24,0,0.006385778691626651,0.010688640780576788,-0.004302862088950137
53,2003-12-26,0,0.01082261095251494,0.015747530284607996,-0.004924919332093056
54,2003-12-29,0,-0.0056214983843022705,-0.00762247645584897,0.0020009780715466996
55,2003-12-30,0,-0.0036244220907732105,-0.01564547984302998,0.012021057752256769
56,2003-12-31,0,0.0059634148808632905,0.00047137529455554966,0.005492039586307741
57,2004-01-02,0,0.03730759174512822,0.02106013517100994,0.016247456574118278
58,2004-01-05,0,0.010190412730922,-0.0023502910793651607,0.01254070381028716
59,2004-01-06,0,-0.00246522890260884,0.00447837847166981,-0.00694360737427865
60,2004-01-07,0,0.00223577181092479,0.023934111937918962,-0.021698340126994172
61,2004-01-08,0,0.009837851819061121,0.0011885398797419702,0.00864931193931915
62,2004-01-09,0,0.006272560841097191,0.01337530144149345,-0.007102740600396259
63,2004-01-12,0,0.0017450664356621303,-0.016564025644266688,0.01830909207992882
64,2004-01-13,0,0.0012940563292620597,0.01155250614196596,-0.0102584498127039
65,2004-01-14,0,-0.0005262935126861098,0.0014639810791908104,-0.00199027459187692
66,2004-01-15,0,0.0076563153486228705,0.033304171453951856,-0.025647856105328985
67,2004-01-16,0,0.009011958104419251,0.007276017045946692,0.0017359410584725597
68,2004-01-20,0,0.0022186249183186097,0.01415773239743473,-0.011939107479116121
69,2004-01-21,0,-0.01472755217836419,-0.02214121032557249,0.007413658147208301
70,2004-01-22,0,0.0017771874773614602,-0.00310527242408233,0.00488245990144379
71,2004-01-23,0,0.00854348733276967,0.015438318228602288,-0.0068948308958326175
72,2004-01-26,0,-0.01156121884981364,-0.0037495518525605094,-0.00781166699725313
73,2004-01-27,0,-0.03180434575160895,-0.014205325366983079,-0.017599020384625873
74,2004-01-28,0,-0.020310551966919534,-0.0031338695797780898,-0.017176682387141443
75,2004-01-29,0,0.01285389414384951,0.0033849176861937406,0.00946897645765577
76,2004-01-30,0,-0.0023354337693367298,0.0074459651721520805,-0.00978139894148881
77,2004-02-02,0,-0.00013321646033527006,-0.0040554537972363105,0.00392223733690104
78,2004-02-03,0,-0.003509887172679689,-0.0056266546725629195,0.0021167674998832306
79,2004-02-04,0,0.014407747944551292,-0.003967349575654541,0.018375097520205833
80,2004-02-05,0,0.03706327389130996,0.007806212302095411,0.029257061589214546
81,2004-02-06,0,-0.0036371290122853795,0.00521111195855973,-0.00884824097084511
82,2004-02-09,0,0.00196246412172408,-0.0013213912754593295,0.00328385539718341
83,2004-02-10,0,0.01634853552293863,0.00953467417359191,0.006813861349346721
84,2004-02-11,0,-0.0017577533686371698,-0.00111414250297004,-0.0006436108656671297
85,2004-02-12,0,-0.013397426638761109,-0.02238283770032834,0.008985411061567231
86,2004-02-13,0,0.00475423072722703,0.02272189993959045,-0.01796766921236342
87,2004-02-17,0,-0.0032326383097484304,-0.01436512390910119,0.01113248559935276
88,2004-02-18,0,-0.00399335996223698,-0.01570362825212393,0.01171026828988695
89,2004-02-19,0,-0.00680499707582045,-0.01094220499057911,0.004137207914758661
90,2004-02-20,0,-0.011712940785211439,-0.005862888799007249,-0.00585005198620419
91,2004-02-23,0,-0.005299395472450671,-0.0034223300647824107,-0.00187706540766826
92,2004-02-24,0,0.02146817547767705,0.0083521825230552,0.01311599295462185
93,2004-02-25,0,0.0197182402917645,0.0055729715468363,0.0141452687449282
94,2004-02-26,0,0.007403654680362909,0.0036387684635863005,0.0037648862167766087
95,2004-02-27,0,0.013791305670932438,0.017794783545055072,-0.004003477874122634
96,2004-03-01,0,0.00560622391806566,-0.00230169614350789,0.00790792006157355
