,date,level_1,high,low,ret
0,2003-10-10,0,0.0223225439807559,0.01175321554110173,0.01056932843965417
1,2003-10-13,0,0.0050382455757525795,0.010412882244291438,-0.005374636668538858
2,2003-10-14,0,-0.01014717873615968,-0.0019219706291023202,-0.008225208107057359
3,2003-10-15,0,0.01249503636569474,-0.007946782321777802,0.02044181868747254
4,2003-10-16,0,-0.01982027382273239,-0.01716274047644927,-0.002657533346283117
5,2003-10-17,0,-0.00249547716026731,0.0018740507486368796,-0.0043695279089041895
6,2003-10-20,0,0.012472134867897939,0.00736126925591897,0.005110865611978968
7,2003-10-21,0,-0.016431199543473673,-0.02596494111387091,0.009533741570397238
8,2003-10-22,0,0.00898498997261733,-0.0030675468857535005,0.01205253685837083
9,2003-10-23,0,-0.01074416805217204,-0.0027801603812514205,-0.00796400767092062
10,2003-10-24,0,0.015117978043820448,0.006922608224373229,0.00819536981944722
11,2003-10-27,0,0.019116688407739967,0.033848587196786566,-0.014731898789046599
12,2003-10-28,0,0.01165693060503925,0.01355031351063155,-0.0018933829055922998
13,2003-10-29,0,0.050778778054392924,-0.004724139042064901,0.05550291709645783
14,2003-10-30,0,-0.0031946840952733896,-0.018982841460240638,0.015788157364967248
15,2003-10-31,0,0.023448746934099356,0.03146357643360967,-0.008014829499510313
16,2003-11-03,0,-0.0005210132101275503,1.0298789654489618e-05,-0.00053131199978204
17,2003-11-04,0,-0.01047470803551271,0.009763231325924679,-0.02023793936143739
18,2003-11-05,0,0.01471422642945589,0.01373980805365808,0.000974418375797809
19,2003-11-06,0,-0.009883341824111571,0.003995215796452649,-0.013878557620564221
20,2003-11-07,0,-0.00565123824754973,-0.01965584590357539,0.01400460765602566
21,2003-11-10,0,-0.00519300873943134,-0.016222009541532512,0.011029000802101173
22,2003-11-11,0,0.02391006325844993,0.0171764549720094,0.00673360828644053
23,2003-11-12,0,-0.016490686623935408,0.0007493708373932189,-0.017240057461328628
24,2003-11-13,0,-0.01665843301475887,-0.017139002905684105,0.00048056989092523303
25,2003-11-14,0,-0.01476725907258673,-0.004525084359479401,-0.01024217471310733
26,2003-11-17,0,-0.01136993964877875,-0.008780920205160291,-0.0025890194436184594
27,2003-11-18,0,0.010458221173755161,0.005577445680031962,0.0048807754937232
28,2003-11-19,0,0.0007259586435755608,-0.0074460918272881895,0.008172050470863751
29,2003-11-20,0,-0.0017020228591530298,-0.0008179981978528702,-0.0008840246613001597
30,2003-11-21,0,0.03579963451546765,0.0191213402588163,0.016678294256651353
31,2003-11-24,0,0.014488712828016309,-0.0028730083908124794,0.01736172121882879
32,2003-11-25,0,0.01080551272861079,-0.0013204812599899897,0.01212599398860078
33,2003-11-26,0,-0.0005902775485913498,0.013138700543750858,-0.013728978092342208
34,2003-11-28,0,0.027820136037216246,0.008168637086459169,0.019651498950757077
35,2003-12-01,0,-0.012409221380414042,-0.0066534161862822,-0.005755805194131842
36,2003-12-02,0,-0.00439721667727139,-0.00430279602490692,-9.442065236447018e-05
37,2003-12-03,0,0.00343727204351049,-0.006156255720508999,0.00959352776401949
38,2003-12-04,0,-0.005567725554982942,-0.01463964197514391,0.009071916420160968
39,2003-12-05,0,0.00433755195237628,0.03207972791964876,-0.02774217596727248
40,2003-12-08,0,-0.031901601692127524,-0.02166428992922144,-0.010237311762906084
41,2003-12-09,0,0.00615830733727883,0.002566009620513551,0.003592297716765279
42,2003-12-10,0,0.0313275000468761,0.015010999898213608,0.016316500148662493
43,2003-12-11,0,0.0059721876351372894,0.01759134712728965,-0.011619159492152361
44,2003-12-12,0,-0.011557152366826959,-0.00721547235620863,-0.004341680010618329
45,2003-12-15,0,6.587665584602016e-05,0.0011164379506266296,-0.0010505612947806094
46,2003-12-16,0,0.00735208509952581,0.010562802405743432,-0.0032107173062176217
47,2003-12-17,0,0.022101385442691808,0.01788095937469266,0.004220426067999147
48,2003-12-18,0,-0.00872437040054442,0.00581100102467898,-0.0145353714252234
49,2003-12-19,0,-0.0032282783943529602,0.038823134274250375,-0.042051412668603336
50,2003-12-22,0,0.01144945170826502,-0.01280094492970919,0.02425039663797421
51,2003-12-23,0,0.004984208950721141,0.00423331797538166,0.0007508909753394808
52,2003-12-24,0,3.557092367296e-05,0.01077553051362749,-0.01073995958995453
53,2003-12-26,0,0.02170282606848907,0.011402458668212042,0.010300367400277028
54,2003-12-29,0,-0.0036056600750724297,-0.01212288192192432,0.00851722184685189
55,2003-12-30,0,0.011524080629569451,-0.0068699282552386,0.01839400888480805
56,2003-12-31,0,-0.0008118221804671599,1.0369946003640183e-05,-0.0008221921264708001
57,2004-01-02,0,0.016522657369788384,0.01394403131919136,0.0025786260505970236
58,2004-01-05,0,0.01143917061884472,0.00270149960308288,0.00873767101576184
59,2004-01-06,0,-0.00589347682251687,0.0011444023365675797,-0.007037879159084449
60,2004-01-07,0,0.00606841304074399,0.015656196491038152,-0.009587783450294162
61,2004-01-08,0,0.014799731344189517,0.0002587533123191602,0.014540978031870357
62,2004-01-09,0,0.00594889972660679,0.02087275185886579,-0.014923852132259
63,2004-01-12,0,0.00020390059299622046,-0.011363657589280768,0.011567558182276987
64,2004-01-13,0,0.0009778472012987997,0.006692641598981991,-0.005714794397683191
65,2004-01-14,0,-0.007404705184283082,-0.0007947504598432508,-0.006609954724439831
66,2004-01-15,0,0.00781325842480657,0.02300721076229238,-0.015193952337485809
67,2004-01-16,0,0.01358955298534146,0.012306225947384352,0.0012833270379571087
68,2004-01-20,0,0.015359615064597798,-0.004104376186177771,0.019463991250775567
69,2004-01-21,0,-0.027786216306719114,-0.02611548514993045,-0.0016707311567886636
70,2004-01-22,0,-0.00435770668134867,-0.00483194253668923,0.00047423585534056047
71,2004-01-23,0,0.0163670531495866,0.013814649711544572,0.002552403438042028
72,2004-01-26,0,-0.014749332460026859,-0.00538846938362907,-0.009360863076397788
73,2004-01-27,0,-0.03318082905876556,-0.00984928949058933,-0.023331539568176227
74,2004-01-28,0,-0.027390360981239936,-0.005501163774256611,-0.021889197206983325
75,2004-01-29,0,0.011328003869505141,-6.006826980370049e-05,0.011388072139308841
76,2004-01-30,0,-0.006316770245491582,0.00890027564230354,-0.01521704588779512
77,2004-02-02,0,-0.005864122122905021,-0.0031333993269470803,-0.0027307227959579403
78,2004-02-03,0,-0.014050013895633923,0.008085176770281487,-0.022135190665915412
79,2004-02-04,0,0.03748605491285844,-0.0060291239181671594,0.0435151788310256
80,2004-02-05,0,0.039052379270619636,0.015103878982611918,0.02394850028800772
81,2004-02-06,0,-0.00248793867750179,0.0025328399533788098,-0.0050207786308805995
82,2004-02-09,0,-0.00400396217377217,-0.00282886416541519,-0.00117509800835698
83,2004-02-10,0,0.0075416544327602,0.022747722321504495,-0.015206067888744294
84,2004-02-11,0,-0.009736635986353919,-0.00583980081699662,-0.0038968351693572994
85,2004-02-12,0,-0.0032318842567610807,-0.018229108414044723,0.014997224157283643
86,2004-02-13,0,0.00532445128556802,0.02145418565067985,-0.01612973436511183
87,2004-02-17,0,-0.00256225581428593,-0.0097132654285371,0.007151009614251171
88,2004-02-18,0,-0.00865995101008298,0.0005171618472309209,-0.009177112857313902
89,2004-02-19,0,-0.004990563289994221,-0.015183233979326072,0.010192670689331851
90,2004-02-20,0,-0.029944520703474718,-0.00794197361425599,-0.022002547089218727
91,2004-02-23,0,-0.00545203463804068,-0.00592457935257932,0.00047254471453864015
92,2004-02-24,0,0.02272997748834516,0.0071180523332580806,0.01561192515508708
93,2004-02-25,0,0.01489232192847772,0.012768848162506272,0.0021234737659714484
94,2004-02-26,0,-0.0019215544548399298,0.011359453052114601,-0.013281007506954531
95,2004-02-27,0,0.01421153204459306,0.01645523119797609,-0.0022436991533830303
96,2004-03-01,0,-0.008186110982783,-0.00380681467844777,-0.00437929630433523
97,2004-03-02,0,-0.00283086754625251,-0.004176430129155809,0.0013455625829032992
98,2004-03-03,0,0.0018777643896121803,0.005015629014368859,-0.003137864624756679
99,2004-03-04,0,0.01378639126866767,0.011497509174472582,0.0022888820941950883
100,2004-03-05,0,-0.010212870613343892,-0.00620377625519965,-0.004009094358144242
101,2004-03-08,0,-0.0005208340188630096,-0.00586875351743735,0.00534791949857434
102,2004-03-09,0,-0.029178284115450693,-0.014800115813331929,-0.014378168302118764
103,2004-03-10,0,-0.02114562586377925,-0.01882272883884418,-0.0023228970249350722
