,date,level_1,high,low,ret
0,2003-10-10,0,0.02700399850273103,0.010826013003844928,0.016177985498886105
1,2003-10-13,0,0.008877238997545658,0.007981250993484857,0.0008959880040608006
2,2003-10-14,0,-0.01064634772028026,-0.00119931477919277,-0.00944703294108749
3,2003-10-15,0,0.015341026591759682,-0.010374030915765301,0.025715057507524983
4,2003-10-16,0,-0.0162985580931218,-0.0071931337694881,-0.0091054243236337
5,2003-10-17,0,-0.0013379872549104607,0.00549899335779353,-0.00683698061270399
6,2003-10-20,0,0.01616164108427747,-0.0011860305683490005,0.017347671652626472
7,2003-10-21,0,-0.012824327452052961,-0.02288513109667773,0.01006080364462477
8,2003-10-22,0,-0.0027549716801204896,0.0023979524371479702,-0.00515292411726846
9,2003-10-23,0,-0.0030891548056479297,-0.0044376115724032005,0.0013484567667552709
10,2003-10-24,0,0.01033896737876696,-0.0004853263117538994,0.01082429369052086
11,2003-10-27,0,0.004607578300605529,0.029252858311469863,-0.024645280010864336
12,2003-10-28,0,0.01989568526144918,0.00938555462806,0.01051013063338918
13,2003-10-29,0,0.014008490995415878,0.0036558403679759085,0.01035265062743997
14,2003-10-30,0,0.0004760222886599906,-0.01522802875267237,0.01570405104133236
15,2003-10-31,0,0.014439845326464761,0.023542285465194206,-0.009102440138729444
16,2003-11-03,0,-0.01484800789456909,-0.00653603884223921,-0.00831196905232988
17,2003-11-04,0,-0.004496031819344321,0.0102205132414032,-0.014716545060747521
18,2003-11-05,0,0.0032268946011594505,0.010349043552050631,-0.007122148950891181
19,2003-11-06,0,-0.0055292106490284695,0.010044424611219899,-0.015573635260248369
20,2003-11-07,0,-0.012426846739753899,-0.027046602602012065,0.014619755862258166
21,2003-11-10,0,-0.015624597857480691,-0.02493730223864992,0.00931270438116923
22,2003-11-11,0,0.02936236858286028,0.013376991129038571,0.01598537745382171
23,2003-11-12,0,-0.011637666394906751,-0.004003835122692051,-0.0076338312722147
24,2003-11-13,0,-0.022729282544090137,-0.01168602407453653,-0.011043258469553608
25,2003-11-14,0,-0.02212078775751012,-0.006688795764079001,-0.01543199199343112
26,2003-11-17,0,-0.01097919113116363,-0.005242554000777081,-0.005736637130386549
27,2003-11-18,0,0.011759539824947391,0.003813547622760221,0.00794599220218717
28,2003-11-19,0,-0.009851385903951359,-0.00875643514259875,-0.0010949507613526085
29,2003-11-20,0,0.0038828363308242393,9.328235787210981e-05,0.0037895539729521296
30,2003-11-21,0,0.0271805031618488,0.018228562519103007,0.008951940642745793
31,2003-11-24,0,0.0026448276425027,0.00426956851135549,-0.0016247408688527896
32,2003-11-25,0,0.0008693631197404902,0.0009810951361337605,-0.00011173201639327033
33,2003-11-26,0,0.00441215226093372,0.00671220531466687,-0.0023000530537331506
34,2003-11-28,0,0.031899368078578835,0.00885141845220999,0.023047949626368844
35,2003-12-01,0,-0.00801553721985491,-0.014778269600471822,0.006762732380616912
36,2003-12-02,0,-0.00617660287953722,-0.0018993520256483203,-0.0042772508538888995
37,2003-12-03,0,-0.003614037650121199,-0.0016116816151833797,-0.0020023560349378194
38,2003-12-04,0,-0.015478357543792962,-0.0023418470641237586,-0.013136510479669204
39,2003-12-05,0,-0.0023486616825018005,0.01027061721806883,-0.01261927890057063
40,2003-12-08,0,-0.02445008919323087,-0.017277343124624447,-0.007172746068606423
41,2003-12-09,0,-0.00769941991833923,0.0028811710256739695,-0.0105805909440132
42,2003-12-10,0,0.03394871149003699,0.017746510553940168,0.01620220093609682
43,2003-12-11,0,0.010008147181248329,0.0248340256088518,-0.014825878427603472
44,2003-12-12,0,-0.0129412886098427,-0.00484955617592018,-0.00809173243392252
45,2003-12-15,0,-0.01284186295250154,0.0006502633486293,-0.013492126301130841
46,2003-12-16,0,0.0076436267582276115,0.00933811138507733,-0.0016944846268497193
47,2003-12-17,0,0.01986029076473158,0.012021017805076962,0.007839272959654617
48,2003-12-18,0,0.0013533823363136397,0.00947827594298919,-0.00812489360667555
49,2003-12-19,0,-0.0019569777183343,0.01849739806631568,-0.02045437578464998
50,2003-12-22,0,0.0033687808352324392,-0.006797164597284919,0.010165945432517358
51,2003-12-23,0,0.005236838020903011,-0.00294268034554128,0.008179518366444292
52,2003-12-24,0,0.006179355041395719,0.00533156594109852,0.0008477891002971992
53,2003-12-26,0,0.012115816434399039,0.01847396369061209,-0.006358147256213052
54,2003-12-29,0,-0.0026464408011957004,-0.00422862212213258,0.0015821813209368793
55,2003-12-30,0,0.002273777568848509,-0.00705331156298704,0.00932708913183555
56,2003-12-31,0,-0.00869222163557514,0.0043377444824738804,-0.013029966118049019
57,2004-01-02,0,0.025835809852683474,0.02409898110552715,0.0017368287471563222
58,2004-01-05,0,0.0057844243767907295,-0.0006065425981332904,0.00639096697492402
59,2004-01-06,0,0.0060951472354572505,0.0021368366439471803,0.00395831059151007
60,2004-01-07,0,-0.0016045595188498203,0.01800054148336109,-0.01960510100221091
61,2004-01-08,0,0.00201956333604616,-0.005652147655594189,0.007671710991640349
62,2004-01-09,0,0.006678205130646059,0.016535314646480857,-0.009857109515834798
63,2004-01-12,0,-0.007179508107586319,-0.006201926881194081,-0.0009775812263922374
64,2004-01-13,0,0.007343587110271829,-0.0020797022027697403,0.00942328931304157
65,2004-01-14,0,-0.0007368597630287401,0.0026669265745030606,-0.003403786337531801
66,2004-01-15,0,0.00879640376946369,0.01598017351206186,-0.007183769742598168
67,2004-01-16,0,-0.00023555172595750052,0.02443352614501114,-0.02466907787096864
68,2004-01-20,0,0.02056731735932988,-0.0017876845650287604,0.02235500192435864
69,2004-01-21,0,-0.01776411184947967,-0.00833279428247377,-0.0094313175670059
70,2004-01-22,0,-0.0056974202468676495,-0.00585852013340835,0.0001610998865407007
71,2004-01-23,0,0.019011227732614575,0.018584719360928124,0.0004265083716864515
72,2004-01-26,0,-0.01062831619267029,-0.012127431462684971,0.0014991152700146813
73,2004-01-27,0,-0.029588074047148288,-0.025606915483411145,-0.003981158563737142
74,2004-01-28,0,-0.01221671841557441,-0.00448667091492243,-0.007730047500651979
75,2004-01-29,0,-0.0025746730241394,-0.0032149273387819407,0.0006402543146425406
76,2004-01-30,0,-0.00402387078118426,-0.00439695544030281,0.00037308465911854976
77,2004-02-02,0,-0.01632957179925987,-0.0003464130503654201,-0.01598315874889445
78,2004-02-03,0,0.004486047250953651,0.004527149019916051,-4.1101768962399816e-05
79,2004-02-04,0,0.01224731546877658,-0.00603216969065343,0.01827948515943001
80,2004-02-05,0,0.02257257988575713,0.01525357069841316,0.00731900918734397
81,2004-02-06,0,-0.0027761913747371895,0.00269315987880995,-0.005469351253547139
82,2004-02-09,0,-0.00517518273640201,0.008871878092228488,-0.014047060828630498
83,2004-02-10,0,0.02161844169174286,0.03312674046547789,-0.011508298773735028
84,2004-02-11,0,-0.0001490777928529195,-0.022516643305940713,0.022367565513087793
85,2004-02-12,0,-0.00494834884208826,-0.003844939694204691,-0.0011034091478835692
86,2004-02-13,0,0.00865077795081816,0.02040912544128886,-0.0117583474904707
87,2004-02-17,0,0.00438731374842188,-0.01376781021274692,0.0181551239611688
88,2004-02-18,0,-0.0030876149913409397,0.00859354418615496,-0.0116811591774959
89,2004-02-19,0,-0.00405638699715206,-0.01181713334776582,0.00776074635061376
90,2004-02-20,0,-0.011961060299711761,-0.0068682814254459905,-0.005092778874265771
91,2004-02-23,0,-0.0018372590446232204,-0.001266286647530181,-0.0005709723970930393
92,2004-02-24,0,0.0250397759570496,0.016517823436157434,0.008521952520892166
93,2004-02-25,0,0.01520058104017102,0.0002648902020589199,0.0149356908381121
94,2004-02-26,0,0.00963643882495531,0.0029962179953821498,0.00664022082957316
95,2004-02-27,0,0.015178542768518299,0.015502759989449322,-0.0003242172209310234
96,2004-03-01,0,0.00026307637463699027,-0.007206259089978221,0.007469335464615211
97,2004-03-02,0,-0.00557880170737411,-0.0017180407025815393,-0.0038607610047925707
98,2004-03-03,0,0.00101081987077157,0.00958769201696216,-0.00857687214619059
99,2004-03-04,0,0.0005735810676932209,0.0025454813192504,-0.001971900251557179
100,2004-03-05,0,-0.012463205432793851,-0.00587131095775352,-0.006591894475040331
101,2004-03-08,0,-0.0061903576372794086,-0.013396723296996479,0.00720636565971707
102,2004-03-09,0,-0.02130629612786257,-0.013309925018113539,-0.007996371109749031
103,2004-03-10,0,-0.009731599920265153,-0.01801201670233456,0.008280416782069408
104,2004-03-11,0,0.01911742111407677,0.015149785958208368,0.003967635155868404
105,2004-03-12,0,-0.019766251289389337,-0.0151681597404422,-0.004598091548947138
106,2004-03-15,0,0.00795706129524316,0.006988542824552331,0.0009685184706908281
107,2004-03-16,0,0.025469938074722236,0.01621622395942126,0.009253714115300977
108,2004-03-17,0,-0.0020151531282084,-0.01972224327415436,0.01770709014594596
109,2004-03-18,0,-0.00364528773035796,-0.00927368058783303,0.0056283928574750695
110,2004-03-19,0,-0.01615638493420976,-0.02582464399220875,0.00966825905799899
111,2004-03-22,0,-0.0035849481046179798,-0.004287106850855921,0.0007021587462379413
112,2004-03-23,0,-0.0036195521066231797,-0.0013459568359801694,-0.0022735952706430104
113,2004-03-24,0,0.02638305991725821,0.02641351054646484,-3.0450629206629082e-05
114,2004-03-25,0,0.004378649921942951,0.0141347977196087,-0.00975614779766575
115,2004-03-26,0,0.014660996790677958,0.021820619466033538,-0.00715962267535558
116,2004-03-29,0,0.01695838365584845,0.01501210331937789,0.0019462803364705596
