,date,level_1,high,low,ret
0,2003-10-10,0,0.018803387004462952,0.02057863183832665,-0.001775244833863699
1,2003-10-13,0,-0.0019593240382263896,0.01050886636707046,-0.012468190405296849
2,2003-10-14,0,-0.008118565842738429,-0.00806615350052926,-5.241234220916893e-05
3,2003-10-15,0,0.0053078629826702,-0.00038293969961661995,0.005690802682286821
4,2003-10-16,0,-0.00859745589251867,-0.011623249315270489,0.0030257934227518185
5,2003-10-17,0,0.0024809359546989094,0.008062514373520771,-0.005581578418821862
6,2003-10-20,0,0.00614393787282301,0.010153929663181389,-0.004009991790358379
7,2003-10-21,0,-0.009962544603080952,-0.02457133906024073,0.014608794457159778
8,2003-10-22,0,0.004953465390723749,-0.0011203571181283903,0.00607382250885214
9,2003-10-23,0,-0.004652600873945881,-0.00402058397786797,-0.0006320168960779107
10,2003-10-24,0,0.01067875577928528,0.005900352391698361,0.00477840338758692
11,2003-10-27,0,0.01684852751198664,0.032598578460609644,-0.015750050948623005
12,2003-10-28,0,0.00299519223345774,0.00528751851885266,-0.0022923262853949203
13,2003-10-29,0,-7.461482489143017e-05,-0.0037914363366781,0.00371682151178667
14,2003-10-30,0,0.009701647331372892,-0.00786025484291962,0.017561902174292512
15,2003-10-31,0,0.02384485282774546,0.024184453728904532,-0.0003396009011590734
16,2003-11-03,0,-0.0032470787774090495,0.0076459358350804,-0.01089301461248945
17,2003-11-04,0,-0.02329787832898076,0.00338884627529779,-0.02668672460427855
18,2003-11-05,0,0.011718220564953129,0.006118290087737489,0.00559993047721564
19,2003-11-06,0,-0.004069852922258859,0.00656728958383017,-0.01063714250608903
20,2003-11-07,0,-0.010599972931229251,-0.02834540334335428,0.017745430412125028
21,2003-11-10,0,-0.00858783518551213,-0.0014686221690944602,-0.00711921301641767
22,2003-11-11,0,0.01407659870542748,0.015208420673484092,-0.0011318219680566122
23,2003-11-12,0,0.0022026163523126596,-0.0005411163725548299,0.0027437327248674894
24,2003-11-13,0,-0.02240906014112997,-0.0068675357474669,-0.01554152439366307
25,2003-11-14,0,-0.005453722386519361,-0.00836922604862919,0.0029155036621098286
26,2003-11-17,0,-0.009857859673573879,-0.01512589814450994,0.00526803847093606
27,2003-11-18,0,0.02021781589419811,0.0069116039541548295,0.013306211940043281
28,2003-11-19,0,0.0027203916447433004,-0.005492578399137761,0.008212970043881062
29,2003-11-20,0,-0.0004763651174093003,-0.00518860616331991,0.004712241045910609
30,2003-11-21,0,0.04125143500423864,0.01823882518028627,0.02301260982395237
31,2003-11-24,0,0.01270669213571016,0.00547394398452308,0.007232748151187081
32,2003-11-25,0,0.00955241155770834,-0.00117341414033481,0.010725825698043149
33,2003-11-26,0,0.00332765809694227,0.007370957290369459,-0.004043299193427189
34,2003-11-28,0,0.01334936330482791,0.009830270100505368,0.0035190932043225424
35,2003-12-01,0,-0.0115418892806114,-0.00829075561594707,-0.0032511336646643303
36,2003-12-02,0,-0.0020314540240711203,-0.01494213754713555,0.01291068352306443
37,2003-12-03,0,-0.0035948094171284794,0.00546542000373283,-0.00906022942086131
38,2003-12-04,0,-0.013901411344633106,-0.00601816657039216,-0.007883244774240947
39,2003-12-05,0,0.0006433164131217202,0.04207274199609549,-0.041429425582973765
40,2003-12-08,0,-0.03286642288734016,-0.01888003271741779,-0.01398639016992237
41,2003-12-09,0,0.0010060660780301406,0.00019067209572384974,0.0008153939823062909
