,date,level_1,high,low,ret
0,2003-10-10,0,0.017998487616766666,0.012569030219400429,0.0054294573973662375
1,2003-10-13,0,-0.00239780508151003,0.012609407829420749,-0.015007212910930778
2,2003-10-14,0,-0.00603615874558052,-0.011206433973234651,0.005170275227654131
3,2003-10-15,0,0.006949896670199329,0.00021823831073469,0.006731658359464639
4,2003-10-16,0,-0.00841762618029779,-0.01457309946400914,0.006155473283711349
5,2003-10-17,0,0.003203208997219531,0.00419225491667572,-0.0009890459194561892
6,2003-10-20,0,0.01107223513739109,0.006258668273314311,0.004813566864076779
7,2003-10-21,0,-0.00923911225983921,-0.023589189219553983,0.014350076959714773
8,2003-10-22,0,0.010610357100747748,0.0015188328818189997,0.009091524218928749
9,2003-10-23,0,-0.004449927941127439,-0.0032458331738260396,-0.0012040947673013997
10,2003-10-24,0,0.01015325893299586,0.0013311477976470797,0.00882211113534878
11,2003-10-27,0,0.014167887876686089,0.03330129430907951,-0.01913340643239342
12,2003-10-28,0,0.00262374763695976,0.00945676499566727,-0.00683301735870751
13,2003-10-29,0,0.0004900565278296501,-0.007122756485185541,0.007612813013015191
14,2003-10-30,0,-0.007674219431220049,-0.0047152200270500905,-0.0029589994041699583
15,2003-10-31,0,0.025153904207779042,0.025328073477771263,-0.00017416926999222135
16,2003-11-03,0,-0.00179696630814555,0.0076459358350804,-0.00944290214322595
17,2003-11-04,0,-0.025592040109466852,0.0010293191133956894,-0.02662135922286254
18,2003-11-05,0,0.01146367050517444,0.014665467919374434,-0.0032017974141999948
19,2003-11-06,0,-0.0031083692852565195,0.0029385027598778403,-0.00604687204513436
20,2003-11-07,0,-0.012177122431609731,-0.025045374296019923,0.012868251864410192
21,2003-11-10,0,-0.013281717863153738,-0.0038213101165697006,-0.009460407746584038
22,2003-11-11,0,0.010092302840156239,0.012019768645575241,-0.001927465805419002
23,2003-11-12,0,0.0032569792716152894,0.0037209452623006697,-0.0004639659906853803
24,2003-11-13,0,-0.013176287279088872,-0.010366054180222328,-0.002810233098866544
25,2003-11-14,0,-0.00522231354434119,-0.008418925740044231,0.003196612195703041
26,2003-11-17,0,0.0034017967638378193,-0.015125898144509941,0.01852769490834776
